CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
254,55,Male,One year,63.63,4581.36,Yes,DSL,72,Yes,Credit card (automatic),No,63.629999999999995,4581.36
255,18,Female,Month-to-month,295.3,177.18,Yes,DSL,3,Yes,Credit card (automatic),No,59.06,177.18
256,32,Male,Month-to-month,72.24,4623.36,Yes,Fiber optic,64,No,Electronic check,No,72.24,4623.36
257,59,Female,Month-to-month,48.98,2840.84,No,Fiber optic,58,No,Credit card (automatic),No,48.980000000000004,2840.84
258,29,Female,One year,57.6,230.4,Yes,Fiber optic,4,No,Bank transfer (automatic),No,57.6,230.4
259,46,Female,Month-to-month,19.83,892.35,No,DSL,45,Yes,Electronic check,No,19.830000000000002,892.35
260,51,Male,One year,47.71,3148.86,No,Fiber optic,66,No,Bank transfer (automatic),No,47.71,3148.86
261,26,Female,Month-to-month,68.66,2471.76,No,Fiber optic,36,Yes,Bank transfer (automatic),No,68.66000000000001,2471.76
262,39,Male,Month-to-month,48.56,1116.88,No,Fiber optic,23,No,Electronic check,Yes,48.56,0.0
263,18,Male,Two year,47.47,901.93,No,Fiber optic,19,Yes,Bank transfer (automatic),No,47.47,901.93
264,24,Female,Month-to-month,39.95,1598.0,Yes,DSL,40,No,Credit card (automatic),No,39.95,1598.0
265,36,Male,Month-to-month,73.77,5311.44,No,DSL,72,No,Electronic check,No,73.77,5311.44
266,21,Male,One year,64.36,1029.76,No,Fiber optic,16,Yes,Mailed check,No,64.36,1029.76
267,64,Female,Month-to-month,69.94,4056.52,Yes,,58,No,Mailed check,No,69.94,4056.52
268,18,Male,One year,32.53,585.54,Yes,Fiber optic,18,Yes,Mailed check,No,32.53,585.54
269,33,Male,Month-to-month,52.03,1873.08,No,Fiber optic,36,Yes,Bank transfer (automatic),Yes,52.03,0.0
270,41,Female,Month-to-month,50.2,1204.8,No,,24,Yes,Bank transfer (automatic),No,50.199999999999996,1204.8
271,61,Female,Month-to-month,50.19,50.19,No,Fiber optic,1,No,Bank transfer (automatic),Yes,50.19,0.0
272,18,Male,One year,45.39,45.39,Yes,Fiber optic,1,No,Bank transfer (automatic),No,45.39,45.39
273,57,Female,Month-to-month,49.21,3149.44,No,Fiber optic,64,No,Electronic check,No,49.21,3149.44
274,40,Female,One year,70.45,4367.9,No,DSL,62,No,Mailed check,No,70.44999999999999,4367.9
275,25,Male,Two year,30.76,1107.36,Yes,Fiber optic,36,No,Credit card (automatic),No,30.759999999999998,1107.36
276,46,Male,Month-to-month,93.05,1674.9,Yes,Fiber optic,18,Yes,Electronic check,Yes,93.05000000000001,0.0
277,42,Female,Month-to-month,63.13,1010.08,Yes,Fiber optic,16,No,Mailed check,No,63.13,1010.08
278,30,Male,Month-to-month,53.91,916.47,No,No,17,No,Mailed check,Yes,53.910000000000004,0.0
279,41,Female,Month-to-month,71.67,1720.08,No,DSL,24,No,Electronic check,No,71.67,1720.08
280,34,Female,Month-to-month,35.32,2401.76,No,DSL,68,Yes,Electronic check,No,35.32,2401.76
281,41,Male,One year,44.73,89.46,Yes,Fiber optic,2,Yes,Electronic check,No,44.73,89.46
282,49,Male,Two year,52.65,526.5,Yes,Fiber optic,10,Yes,Credit card (automatic),No,52.65,526.5
283,63,Female,Two year,82.24,4358.72,No,DSL,53,Yes,Mailed check,No,82.24000000000001,4358.72
284,21,Female,One year,53.84,2745.84,Yes,Fiber optic,51,No,Credit card (automatic),Yes,53.84,0.0
285,71,Female,One year,62.49,4311.81,Yes,Fiber optic,69,Yes,Credit card (automatic),No,62.49000000000001,4311.81
286,18,Female,Month-to-month,45.75,640.5,Yes,Fiber optic,14,No,Credit card (automatic),No,45.75,640.5
287,37,Male,One year,63.18,4169.88,Yes,DSL,66,No,Credit card (automatic),Yes,63.18,0.0
288,48,Female,One year,90.3,4785.9,No,Fiber optic,53,No,Credit card (automatic),No,90.3,4785.9
289,44,Male,Month-to-month,73.6,4710.4,No,Fiber optic,64,Yes,Electronic check,Yes,73.6,0.0
290,30,Male,Two year,53.28,3836.16,Yes,No,72,No,Credit card (automatic),No,53.28,3836.16
291,36,Female,Month-to-month,66.86,3276.14,Yes,No,49,Yes,Bank transfer (automatic),No,66.86,3276.14
292,32,Male,One year,64.93,4025.66,Yes,Fiber optic,62,Yes,Electronic check,No,64.92999999999999,4025.66
293,31,Male,One year,63.56,2351.72,Yes,Fiber optic,37,Yes,Mailed check,No,63.559999999999995,2351.72
294,52,Female,Two year,76.22,3734.78,Yes,Fiber optic,49,Yes,Mailed check,No,76.22,3734.78
295,45,Male,Month-to-month,76.05,5171.4,No,DSL,68,Yes,Electronic check,No,76.05,5171.4
296,29,Male,One year,52.55,1734.15,Yes,DSL,33,Yes,Credit card (automatic),No,52.550000000000004,1734.15
297,53,Female,Month-to-month,66.19,1456.18,No,DSL,22,Yes,Electronic check,No,66.19,1456.18
298,44,Female,Month-to-month,48.67,3406.9,No,Fiber optic,70,No,Mailed check,Yes,48.67,0.0
299,52,Female,One year,41.39,1365.87,Yes,Fiber optic,33,Yes,Mailed check,No,41.38999999999999,1365.87
300,49,Female,Month-to-month,50.36,1410.08,No,DSL,28,No,Electronic check,Yes,50.36,0.0
301,27,Female,One year,53.36,213.44,Yes,Fiber optic,4,Yes,Bank transfer (automatic),No,53.36,213.44
302,31,Female,Month-to-month,33.17,2189.22,Yes,Fiber optic,66,No,Bank transfer (automatic),No,33.169999999999995,2189.22
303,51,Female,Month-to-month,70.68,3463.32,Yes,Fiber optic,49,No,Bank transfer (automatic),No,70.68,3463.32
304,49,Male,One year,23.8,261.8,No,Fiber optic,11,No,Mailed check,Yes,23.8,0.0
305,39,Male,Month-to-month,123.28,4314.8,No,DSL,35,No,Bank transfer (automatic),No,123.28,4314.8
306,41,Female,Month-to-month,85.68,3341.52,No,DSL,39,Yes,Bank transfer (automatic),No,85.67999999999999,3341.52
307,59,Male,Two year,50.49,504.9,Yes,No,10,No,Electronic check,No,50.489999999999995,504.9
308,31,Male,Month-to-month,54.75,3942.0,,DSL,72,Yes,Credit card (automatic),Yes,54.75,0.0
309,48,Female,One year,59.79,4125.51,No,Fiber optic,69,Yes,Credit card (automatic),Yes,59.790000000000006,0.0
310,36,Male,Month-to-month,45.75,1052.25,No,Fiber optic,23,Yes,Electronic check,Yes,45.75,0.0
311,36,Female,Month-to-month,57.85,1966.9,Yes,No,34,No,Credit card (automatic),Yes,57.85,0.0
312,56,Male,Month-to-month,52.29,1673.28,No,Fiber optic,32,Yes,Bank transfer (automatic),Yes,52.29,0.0
313,52,Female,Month-to-month,53.08,849.28,Yes,Fiber optic,16,No,Mailed check,No,53.08,849.28
314,52,Male,Month-to-month,57.65,3920.2,No,Fiber optic,68,Yes,Bank transfer (automatic),No,57.65,3920.2
315,59,Male,Month-to-month,36.82,1988.28,No,No,54,No,Electronic check,No,36.82,1988.28
316,40,Male,Month-to-month,55.25,1547.0,No,Fiber optic,28,Yes,Credit card (automatic),Yes,55.25,0.0
317,50,Female,Month-to-month,57.34,3440.4,Yes,DSL,60,No,Electronic check,No,57.34,3440.4
318,35,Male,Month-to-month,56.75,3405.0,Yes,Fiber optic,60,No,Electronic check,Yes,56.75,0.0
319,44,Male,Month-to-month,51.17,2251.48,No,Fiber optic,44,Yes,Bank transfer (automatic),No,51.17,2251.48
320,38,Female,Month-to-month,76.81,153.62,No,DSL,2,Yes,Credit card (automatic),Yes,76.81,0.0
321,41,Female,Two year,49.1,1129.3,Yes,Fiber optic,23,No,Mailed check,No,49.1,1129.3
322,48,Male,One year,58.45,2688.7,Yes,Fiber optic,46,No,Bank transfer (automatic),No,58.449999999999996,2688.7
323,27,Male,One year,80.58,4351.32,No,Fiber optic,54,No,Electronic check,No,80.58,4351.32
324,71,Male,Month-to-month,53.31,3785.01,No,Fiber optic,71,No,Electronic check,Yes,53.31,0.0
325,24,Male,Two year,58.23,524.07,Yes,Fiber optic,9,No,Credit card (automatic),No,58.230000000000004,524.07
326,21,Female,One year,53.04,3712.8,No,Fiber optic,70,No,Electronic check,No,53.04,3712.8
327,57,Male,One year,79.14,3482.16,Yes,Fiber optic,44,Yes,Electronic check,No,79.14,3482.16
328,51,Male,Month-to-month,50.54,606.48,No,Fiber optic,12,Yes,Bank transfer (automatic),No,50.54,606.48
329,49,Female,Two year,80.24,2567.68,No,DSL,32,No,Credit card (automatic),No,80.24,2567.68
330,49,Male,One year,52.93,1799.62,No,DSL,34,Yes,Bank transfer (automatic),Yes,52.93,0.0
331,39,Male,One year,42.19,1392.27,No,No,33,No,Mailed check,No,42.19,1392.27
332,26,Male,Month-to-month,66.94,4284.16,Yes,No,64,Yes,Electronic check,No,66.94,4284.16
333,41,Female,Month-to-month,49.83,2391.84,No,DSL,48,No,Bank transfer (automatic),No,49.830000000000005,2391.84
334,29,Female,Month-to-month,65.77,1052.32,No,Fiber optic,16,No,Bank transfer (automatic),No,65.77,1052.32
335,54,Male,Month-to-month,24.08,1204.0,No,No,50,Yes,Credit card (automatic),Yes,24.08,0.0
336,37,Male,One year,54.68,1257.64,No,DSL,23,Yes,Electronic check,No,54.68000000000001,1257.64
337,27,Female,Month-to-month,47.57,1236.82,No,Fiber optic,26,Yes,Bank transfer (automatic),Yes,47.57,0.0
338,35,Male,Month-to-month,39.69,2143.26,No,DSL,54,No,Electronic check,Yes,39.690000000000005,0.0
339,46,Male,Month-to-month,46.25,2035.0,Yes,Fiber optic,44,Yes,Mailed check,Yes,46.25,0.0
340,31,Female,Month-to-month,45.97,1700.89,No,No,37,No,Electronic check,No,45.970000000000006,1700.89
341,27,Female,Month-to-month,53.82,484.38,Yes,No,9,Yes,Electronic check,Yes,53.82,0.0
342,43,Female,One year,36.23,470.99,Yes,Fiber optic,13,Yes,Bank transfer (automatic),No,36.230000000000004,470.99
343,43,Male,Month-to-month,60.03,3601.8,Yes,Fiber optic,60,Yes,Credit card (automatic),No,60.03,3601.8
344,32,Male,Month-to-month,82.26,164.52,Yes,Fiber optic,2,No,Credit card (automatic),No,82.26,164.52
345,32,Male,Month-to-month,59.4,3564.0,No,DSL,60,No,Credit card (automatic),No,59.4,3564.0
346,43,Male,Month-to-month,69.6,3967.2,No,DSL,57,Yes,Mailed check,Yes,69.6,0.0
347,18,Female,Month-to-month,75.82,3260.26,No,No,43,No,Mailed check,No,75.82000000000001,3260.26
348,18,Male,One year,79.12,1503.28,Yes,DSL,19,No,Bank transfer (automatic),No,79.12,1503.28
349,29,Male,One year,95.68,1052.48,No,Fiber optic,11,Yes,Credit card (automatic),No,95.68,1052.48
350,36,Female,One year,47.0,2209.0,Yes,Fiber optic,47,Yes,Mailed check,Yes,47.0,0.0
351,44,Female,One year,44.01,2772.63,Yes,No,63,Yes,Credit card (automatic),No,44.010000000000005,2772.63
352,62,Male,Month-to-month,69.06,483.42,No,Fiber optic,7,Yes,Credit card (automatic),Yes,69.06,0.0
353,52,Female,Two year,67.52,2093.12,Yes,Fiber optic,31,No,Mailed check,Yes,67.52,0.0
354,37,Female,One year,68.9,3789.5,Yes,Fiber optic,55,Yes,Credit card (automatic),No,68.9,3789.5
355,39,Male,Two year,96.23,2405.75,Yes,Fiber optic,25,No,Electronic check,No,96.23,2405.75
356,24,Male,Month-to-month,54.78,3944.16,Yes,,72,Yes,Bank transfer (automatic),Yes,54.78,0.0
357,39,Male,Two year,62.04,1861.2,No,No,30,Yes,Mailed check,No,62.04,1861.2
358,35,Male,One year,40.69,1464.84,Yes,Fiber optic,36,Yes,Mailed check,No,40.69,1464.84
359,44,Female,One year,103.61,5180.5,Yes,Fiber optic,50,Yes,Credit card (automatic),Yes,103.61,0.0
360,27,Female,Month-to-month,49.35,690.9,Yes,No,14,Yes,Mailed check,No,49.35,690.9
361,47,Male,One year,49.78,1443.62,No,Fiber optic,29,Yes,Electronic check,No,49.779999999999994,1443.62
362,62,Male,Two year,49.2,1328.4,No,DSL,27,No,Credit card (automatic),No,49.2,1328.4
363,38,Female,One year,44.99,2249.5,Yes,DSL,50,No,Electronic check,No,44.99,2249.5
364,46,Male,Month-to-month,43.87,1579.32,No,No,36,No,Bank transfer (automatic),No,43.87,1579.32
365,50,Male,Two year,46.66,1586.44,No,Fiber optic,34,No,Bank transfer (automatic),No,46.660000000000004,1586.44
366,33,Male,Month-to-month,36.24,761.04,No,Fiber optic,21,No,Electronic check,Yes,36.239999999999995,0.0
367,43,Male,Month-to-month,43.14,1639.32,No,Fiber optic,38,No,Credit card (automatic),No,43.14,1639.32
368,40,Female,Month-to-month,97.97,4898.5,Yes,Fiber optic,50,No,Bank transfer (automatic),No,97.97,4898.5
369,41,Male,Two year,68.08,2518.96,Yes,Fiber optic,37,Yes,Credit card (automatic),No,68.08,2518.96
370,28,Female,Month-to-month,72.08,1369.52,No,Fiber optic,19,No,Credit card (automatic),Yes,72.08,0.0
371,40,Male,Month-to-month,77.72,77.72,No,Fiber optic,1,Yes,Bank transfer (automatic),No,77.72,77.72
372,47,Male,One year,94.66,3786.4,No,DSL,40,No,Bank transfer (automatic),Yes,94.66,0.0
373,61,Female,One year,32.09,1764.95,No,No,55,No,Electronic check,No,32.09,1764.95
374,54,Male,Month-to-month,37.75,981.5,No,No,26,Yes,Credit card (automatic),No,37.75,981.5
375,72,Female,Two year,42.9,1844.7,No,Fiber optic,43,Yes,Electronic check,No,42.9,1844.7
376,28,Male,Two year,47.42,2797.78,No,Fiber optic,59,Yes,Mailed check,No,47.42,2797.78
377,53,Male,Month-to-month,49.89,2544.39,Yes,Fiber optic,51,Yes,Mailed check,No,49.89,2544.39
378,42,Male,Month-to-month,47.75,716.25,Yes,No,15,Yes,Mailed check,Yes,47.75,0.0
379,72,Male,Month-to-month,58.31,466.48,No,Fiber optic,8,No,Mailed check,Yes,58.31,0.0
380,27,Male,Month-to-month,55.18,772.52,No,No,14,Yes,Bank transfer (automatic),Yes,55.18,0.0
381,27,Female,Month-to-month,43.95,307.65,Yes,Fiber optic,7,Yes,Bank transfer (automatic),No,43.949999999999996,307.65
382,31,Female,Two year,28.43,511.74,Yes,,18,Yes,Electronic check,No,28.43,511.74
383,18,Male,One year,40.53,486.36,No,Fiber optic,12,No,Bank transfer (automatic),No,40.53,486.36
384,32,Male,Month-to-month,46.3,92.6,Yes,Fiber optic,2,Yes,Bank transfer (automatic),No,46.3,92.6
385,28,Female,Month-to-month,50.7,2535.0,,Fiber optic,50,Yes,Bank transfer (automatic),No,50.7,2535.0
386,42,Female,Month-to-month,38.9,816.9,No,Fiber optic,21,Yes,Mailed check,No,38.9,816.9
387,45,Male,Month-to-month,47.12,329.84,Yes,Fiber optic,7,No,Electronic check,Yes,47.12,0.0
388,68,Male,Month-to-month,38.89,466.68,No,Fiber optic,12,Yes,Credit card (automatic),No,38.89,466.68
389,54,Female,One year,52.58,2997.06,Yes,DSL,57,No,Credit card (automatic),No,52.58,2997.06
390,31,Male,Two year,39.57,910.11,No,Fiber optic,23,No,Credit card (automatic),Yes,39.57,0.0
391,26,Female,Month-to-month,42.32,1269.6,Yes,DSL,30,Yes,Mailed check,No,42.32,1269.6
392,47,Male,One year,36.87,2138.46,Yes,No,58,No,Bank transfer (automatic),No,36.87,2138.46
393,20,Female,Month-to-month,52.14,2711.28,No,Fiber optic,52,No,Bank transfer (automatic),No,52.14,2711.28
394,67,Female,One year,42.1,2357.6,Yes,Fiber optic,56,No,Credit card (automatic),No,42.1,2357.6
395,57,Male,Month-to-month,71.67,716.7,Yes,Fiber optic,10,No,Credit card (automatic),No,71.67,716.7
396,32,Female,Month-to-month,61.67,1171.73,No,DSL,19,No,Electronic check,No,61.67,1171.73
397,18,Male,Two year,53.47,1015.93,Yes,Fiber optic,19,No,Mailed check,No,53.47,1015.93
398,60,Male,Month-to-month,42.98,2535.82,Yes,No,59,Yes,Bank transfer (automatic),No,42.980000000000004,2535.82
399,38,Male,One year,61.2,2692.8,No,DSL,44,No,Credit card (automatic),No,61.2,2692.8
400,58,Male,Month-to-month,67.17,3963.03,No,Fiber optic,59,No,Credit card (automatic),Yes,67.17,0.0
401,18,Female,Month-to-month,56.99,227.96,No,Fiber optic,4,Yes,Electronic check,Yes,56.99,0.0
402,31,Male,Month-to-month,88.33,5741.45,No,DSL,65,No,Bank transfer (automatic),No,88.33,5741.45
403,40,Male,Month-to-month,62.67,814.71,,,13,Yes,Bank transfer (automatic),No,62.67,814.71
404,40,Male,One year,71.81,4811.27,No,Fiber optic,67,Yes,Electronic check,No,71.81,4811.27
405,33,Male,Month-to-month,56.83,681.96,No,Fiber optic,12,No,Electronic check,No,56.830000000000005,681.96
406,49,Female,One year,66.87,3677.85,No,DSL,55,No,Bank transfer (automatic),No,66.87,3677.85
407,23,Male,One year,42.99,2622.39,Yes,DSL,61,No,Electronic check,No,42.989999999999995,2622.39
408,37,Female,One year,47.58,1950.78,Yes,DSL,41,Yes,Credit card (automatic),No,47.58,1950.78
409,41,Female,Month-to-month,60.63,2182.68,No,Fiber optic,36,No,Bank transfer (automatic),No,60.629999999999995,2182.68
410,47,Female,Two year,60.5,121.0,Yes,Fiber optic,2,Yes,Mailed check,No,60.5,121.0
411,50,Male,Month-to-month,63.58,1398.76,No,DSL,22,No,Bank transfer (automatic),No,63.58,1398.76
412,23,Male,Month-to-month,75.95,1670.9,Yes,No,22,No,Electronic check,Yes,75.95,0.0
413,18,Male,Month-to-month,35.61,1460.01,Yes,Fiber optic,41,No,Mailed check,Yes,35.61,0.0
414,59,Male,Month-to-month,40.76,570.64,No,DSL,14,Yes,Credit card (automatic),No,40.76,570.64
415,44,Female,Month-to-month,58.49,2047.15,Yes,DSL,35,Yes,Credit card (automatic),No,58.49,2047.15
416,28,Female,One year,43.93,2196.5,Yes,DSL,50,No,Credit card (automatic),No,43.93,2196.5
417,63,Male,Month-to-month,150.4,1353.6,Yes,DSL,9,Yes,Electronic check,No,150.39999999999998,1353.6
418,41,Male,Month-to-month,63.73,3760.07,No,Fiber optic,59,No,Bank transfer (automatic),Yes,63.730000000000004,0.0
419,57,Male,One year,53.33,2986.48,Yes,No,56,Yes,Electronic check,No,53.33,2986.48
420,41,Male,Month-to-month,46.78,467.8,Yes,No,10,Yes,Bank transfer (automatic),No,46.78,467.8
421,70,Male,Month-to-month,47.27,1181.75,No,No,25,No,Electronic check,No,47.27,1181.75
422,66,Male,Month-to-month,55.09,2479.05,Yes,Fiber optic,45,No,Credit card (automatic),Yes,55.09,0.0
423,36,Male,One year,56.46,621.06,Yes,Fiber optic,11,Yes,Electronic check,No,56.459999999999994,621.06
424,54,Female,Month-to-month,47.61,428.49,Yes,No,9,Yes,Bank transfer (automatic),No,47.61,428.49
425,49,Female,Month-to-month,50.3,352.1,Yes,Fiber optic,7,Yes,Credit card (automatic),No,50.300000000000004,352.1
426,60,Female,Month-to-month,81.72,5802.12,No,Fiber optic,71,No,Credit card (automatic),Yes,81.72,0.0
427,25,Female,One year,82.71,2812.14,No,Fiber optic,34,No,Mailed check,No,82.71,2812.14
428,50,Male,One year,58.89,1177.8,No,Fiber optic,20,Yes,Bank transfer (automatic),No,58.89,1177.8
429,55,Male,One year,36.51,182.55,Yes,Fiber optic,5,No,Mailed check,No,36.510000000000005,182.55
430,18,Male,Month-to-month,64.17,3529.35,No,No,55,Yes,Mailed check,No,64.17,3529.35
431,22,Male,Month-to-month,87.03,1305.45,Yes,DSL,15,No,Mailed check,No,87.03,1305.45
432,18,Male,Month-to-month,82.35,3952.8,Yes,DSL,48,No,Credit card (automatic),Yes,82.35000000000001,0.0
433,35,Female,Month-to-month,68.06,272.24,No,Fiber optic,4,Yes,Mailed check,No,68.06,272.24
434,50,Male,Month-to-month,83.66,1756.86,No,DSL,21,No,Bank transfer (automatic),No,83.66,1756.86
435,62,Female,Month-to-month,55.48,499.32,No,Fiber optic,9,Yes,Bank transfer (automatic),No,55.48,499.32
436,41,Male,Month-to-month,65.92,4350.72,Yes,Fiber optic,66,No,Mailed check,No,65.92,4350.72
437,64,Female,One year,44.51,1557.85,Yes,Fiber optic,35,Yes,Mailed check,No,44.51,1557.85
438,19,Male,Month-to-month,59.6,3039.6,Yes,Fiber optic,51,No,Mailed check,No,59.6,3039.6
439,18,Female,One year,81.36,3010.32,Yes,Fiber optic,37,No,Mailed check,No,81.36,3010.32
440,39,Male,Month-to-month,45.75,274.5,No,Fiber optic,6,No,Mailed check,No,45.75,274.5
441,45,Male,Month-to-month,42.16,2150.16,No,Fiber optic,51,Yes,Mailed check,Yes,42.16,0.0
442,39,Male,Month-to-month,56.22,3710.52,Yes,DSL,66,Yes,Electronic check,No,56.22,3710.52
443,18,Male,Month-to-month,51.01,867.17,Yes,Fiber optic,17,No,Credit card (automatic),No,51.01,867.17
444,38,Female,Month-to-month,66.34,4312.1,No,Fiber optic,65,No,Credit card (automatic),No,66.34,4312.1
445,20,Male,Month-to-month,47.66,428.94,No,Fiber optic,9,Yes,Credit card (automatic),Yes,47.66,0.0
446,50,Female,Two year,91.43,1188.59,Yes,DSL,13,Yes,Mailed check,No,91.42999999999999,1188.59
447,45,Male,One year,37.08,2150.64,No,Fiber optic,58,No,Electronic check,No,37.08,2150.64
448,25,Female,Month-to-month,79.53,2385.9,Yes,Fiber optic,30,No,Credit card (automatic),No,79.53,2385.9
449,32,Male,One year,43.4,1345.4,Yes,DSL,31,Yes,Bank transfer (automatic),No,43.400000000000006,1345.4
450,24,Male,One year,31.86,732.78,Yes,Fiber optic,23,Yes,Credit card (automatic),No,31.86,732.78
451,39,Female,One year,58.64,3694.32,Yes,No,63,Yes,Credit card (automatic),No,58.64,3694.32
452,54,Male,One year,50.58,1416.24,No,Fiber optic,28,No,Credit card (automatic),Yes,50.58,0.0
453,25,Male,Month-to-month,39.14,2309.26,No,DSL,59,No,Credit card (automatic),Yes,39.14,0.0
454,47,Female,Month-to-month,32.97,329.7,Yes,DSL,10,Yes,Bank transfer (automatic),No,32.97,329.7
455,32,Male,Month-to-month,54.46,1415.96,Yes,,26,Yes,Mailed check,No,54.46,1415.96
456,28,Female,Month-to-month,73.17,1243.89,Yes,DSL,17,No,Bank transfer (automatic),No,73.17,1243.89
457,38,Male,Month-to-month,65.07,2602.8,Yes,Fiber optic,40,No,Bank transfer (automatic),No,65.07000000000001,2602.8
458,24,Female,Month-to-month,55.53,3776.04,Yes,DSL,68,No,Mailed check,Yes,55.53,0.0
459,31,Female,Two year,63.03,1449.69,No,Fiber optic,23,No,Bank transfer (automatic),Yes,63.03,0.0
460,22,Female,Two year,54.15,1895.25,Yes,DSL,35,Yes,Bank transfer (automatic),No,54.15,1895.25
461,69,Female,One year,35.56,320.04,No,DSL,9,No,Credit card (automatic),No,35.56,320.04
462,40,Male,One year,35.65,1604.25,Yes,DSL,45,No,Credit card (automatic),No,35.65,1604.25
463,29,Male,Two year,51.37,1900.69,Yes,DSL,37,No,Mailed check,No,51.370000000000005,1900.69
464,43,Female,Month-to-month,52.03,3590.07,Yes,DSL,69,Yes,Credit card (automatic),No,52.03,3590.07
465,38,Male,Month-to-month,70.48,1339.12,Yes,Fiber optic,19,Yes,Mailed check,No,70.47999999999999,1339.12
466,36,Male,Month-to-month,68.52,1850.04,No,Fiber optic,27,Yes,Mailed check,No,68.52,1850.04
467,49,Male,One year,65.47,851.11,No,DSL,13,No,Electronic check,No,65.47,851.11
468,51,Female,Month-to-month,50.19,2860.83,No,Fiber optic,57,No,Mailed check,Yes,50.19,0.0
469,32,Male,One year,36.08,2164.8,Yes,DSL,60,No,Bank transfer (automatic),No,36.080000000000005,2164.8
